australia,506028,46729,2023-02-10 06:12:16.418,2023-02-10
australia,506093,46729,2023-02-10 06:12:27.009,2023-02-10
australia,501023,46206,2023-02-10 12:58:45.375,2023-02-10
australia,501031,46336,2023-02-10 12:56:38.975,2023-02-10
australia,501039,46331,2023-02-10 12:58:32.104,2023-02-10
australia,501047,46206,2023-02-10 16:11:11.120,2023-02-10
australia,501068,46336,2023-02-10 12:56:44.379,2023-02-10
australia,501071,46331,2023-02-10 12:58:21.349,2023-02-10
australia,501087,46336,2023-02-10 12:58:26.515,2023-02-10
australia,501089,46336,2023-02-10 12:57:54.704,2023-02-10
australia,501095,46331,2023-02-10 12:57:27.699,2023-02-10
australia,501096,46336,2023-02-10 12:57:43.757,2023-02-10
australia,502020,48650,2023-02-10 09:41:29.430,2023-02-10
australia,502040,48645,2023-02-10 09:41:52.804,2023-02-10
australia,502043,48650,2023-02-10 09:41:48.028,2023-02-10
australia,502061,48520,2023-02-10 16:32:33.940,2023-02-10
australia,502103,48650,2023-02-10 16:25:35.626,2023-02-10
australia,503008,45999,2023-02-10 13:05:04.295,2023-02-10
australia,503012,45999,2023-02-10 13:03:48.520,2023-02-10
australia,503030,45999,2023-02-10 13:04:32.389,2023-02-10
australia,503034,45999,2023-02-10 13:04:20.199,2023-02-10
australia,503038,45999,2023-02-10 13:03:48.305,2023-02-10
australia,503043,45999,2023-02-10 13:04:14.465,2023-02-10
australia,503057,46004,2023-02-10 13:04:51.432,2023-02-10
australia,503068,45999,2023-02-10 16:44:29.821,2023-02-10
australia,503098,45999,2023-02-10 13:04:57.216,2023-02-10
australia,504063,48542,2023-02-10 12:59:29.677,2023-02-10
australia,504073,48667,2023-02-10 12:59:23.811,2023-02-10
australia,505102,48725,2023-02-10 09:45:56.868,2023-02-10
australia,506058,46729,2023-02-11 00:01:56.758,2023-02-11
australia,506066,46729,2023-02-10 06:11:59.151,2023-02-10
australia,506086,46729,2023-02-11 00:01:56.762,2023-02-11
