usa,463036,14742,2023-02-10 04:20:17.151,2023-02-10
usa,463037,14742,2023-02-10 01:36:17.800,2023-02-10
usa,463038,14742,2023-02-10 01:35:53.001,2023-02-10
usa,463039,14177,2023-02-10 07:44:20.979,2023-02-10
usa,463040,14177,2023-02-10 01:37:21.329,2023-02-10
usa,463042,14177,2023-02-10 01:37:25.086,2023-02-10
usa,463043,14742,2023-02-10 01:36:19.912,2023-02-10
usa,463044,14742,2023-02-10 01:36:53.560,2023-02-10
usa,463045,14742,2023-02-10 01:36:21.892,2023-02-10
usa,463046,14742,2023-02-10 07:43:46.279,2023-02-10
usa,463047,14177,2023-02-10 01:37:28.052,2023-02-10
usa,463048,14742,2023-02-10 01:36:48.897,2023-02-10
usa,463049,15709,2023-02-10 01:35:08.048,2023-02-10
usa,463051,14177,2023-02-10 01:37:32.237,2023-02-10
usa,463052,14177,2023-02-10 01:37:34.509,2023-02-10
usa,463053,14177,2023-02-10 01:37:37.244,2023-02-10
usa,463054,14742,2023-02-10 01:36:44.782,2023-02-10
usa,463056,14742,2023-02-10 01:36:24.087,2023-02-10
usa,463060,14742,2023-02-10 01:36:46.604,2023-02-10
usa,463063,15709,2023-02-10 01:35:45.579,2023-02-10
usa,463066,14742,2023-02-10 01:35:58.096,2023-02-10
usa,463068,15709,2023-02-10 01:35:14.893,2023-02-10
usa,463069,14742,2023-02-10 01:36:26.055,2023-02-10
usa,463070,14742,2023-02-10 01:36:01.730,2023-02-10
usa,463072,14742,2023-02-10 01:36:29.020,2023-02-10
usa,463073,14742,2023-02-10 01:36:55.601,2023-02-10
usa,463074,14742,2023-02-10 01:36:31.062,2023-02-10
usa,463075,14743,2023-02-10 01:36:57.921,2023-02-10
usa,463076,14742,2023-02-10 01:36:33.383,2023-02-10
usa,463079,14743,2023-02-10 01:36:35.419,2023-02-10
usa,463080,14177,2023-02-10 01:38:14.150,2023-02-10
usa,463082,14153,2023-02-10 01:38:33.042,2023-02-10
usa,463083,14176,2023-02-10 01:38:30.207,2023-02-10
usa,464098,10169,2023-02-10 00:56:22.735,2023-02-10
usa,465117,9413,2023-02-10 02:49:52.029,2023-02-10
usa,467104,10134,2023-02-10 05:33:44.242,2023-02-10
usa,467107,10134,2023-02-10 05:31:35.662,2023-02-10
usa,467108,10134,2023-02-10 05:31:37.063,2023-02-10
usa,467109,10134,2023-02-10 05:31:38.163,2023-02-10
usa,467111,10134,2023-02-10 05:33:28.582,2023-02-10
usa,467112,10134,2023-02-10 05:31:39.613,2023-02-10
usa,467114,10111,2023-02-10 06:41:15.012,2023-02-10
usa,468055,9203,2023-02-10 01:00:54.473,2023-02-10
usa,468079,9203,2023-02-10 01:02:06.841,2023-02-10
usa,468085,9204,2023-02-10 01:01:43.029,2023-02-10
usa,468097,1361,2023-02-10 01:02:02.120,2023-02-10
usa,469003,8728,2023-02-10 02:49:16.650,2023-02-10
usa,469027,8728,2023-02-10 02:49:14.633,2023-02-10
usa,471168,9720,2023-02-10 01:02:46.670,2023-02-10
usa,471170,9697,2023-02-10 01:02:43.820,2023-02-10
usa,471172,9720,2023-02-10 01:02:41.178,2023-02-10
usa,471189,9720,2023-02-10 01:02:42.476,2023-02-10
usa,471194,9697,2023-02-10 01:02:45.060,2023-02-10
usa,472116,8899,2023-02-10 01:02:59.085,2023-02-10
usa,472118,8899,2023-02-10 01:02:58.044,2023-02-10
usa,472126,8899,2023-02-10 01:02:56.959,2023-02-10
usa,473085,11932,2023-02-10 01:47:47.713,2023-02-10
usa,473115,11933,2023-02-10 01:05:50.374,2023-02-10
usa,473116,11933,2023-02-10 01:03:23.569,2023-02-10
usa,473117,11932,2023-02-10 01:05:51.689,2023-02-10
usa,473119,11933,2023-02-10 01:03:22.287,2023-02-10
usa,473127,11933,2023-02-10 01:05:55.568,2023-02-10
usa,473141,11933,2023-02-10 06:36:17.499,2023-02-10
usa,473142,11932,2023-02-10 05:12:46.393,2023-02-10
usa,473146,11932,2023-02-10 01:05:56.825,2023-02-10
usa,474145,16399,2023-02-10 07:04:24.876,2023-02-10
usa,474186,16376,2023-02-10 07:04:32.001,2023-02-10
usa,475103,12822,2023-02-10 01:09:10.787,2023-02-10
usa,475152,12822,2023-02-10 01:09:15.978,2023-02-10
usa,476115,10112,2023-02-10 01:51:36.397,2023-02-10
usa,476126,10112,2023-02-10 01:51:35.300,2023-02-10
usa,476160,10112,2023-02-10 01:51:37.654,2023-02-10
usa,476181,10112,2023-02-10 01:51:38.739,2023-02-10
usa,477057,15323,2023-02-10 02:47:43.551,2023-02-10
usa,478185,15350,2023-02-10 01:54:11.940,2023-02-10
usa,479015,19364,2023-02-10 01:13:53.066,2023-02-10
usa,479016,19364,2023-02-10 03:18:18.903,2023-02-10
usa,479037,19364,2023-02-10 03:18:43.495,2023-02-10
usa,479048,19364,2023-02-10 01:20:39.548,2023-02-10
usa,479060,3568,2023-02-10 01:15:47.833,2023-02-10
usa,479074,19364,2023-02-10 01:16:37.460,2023-02-10
usa,479152,19365,2023-02-10 03:21:26.285,2023-02-10
usa,479153,19365,2023-02-10 03:21:28.266,2023-02-10
usa,479157,19365,2023-02-10 03:21:33.757,2023-02-10
usa,479158,19365,2023-02-10 03:21:35.595,2023-02-10
usa,479163,19365,2023-02-10 03:21:43.260,2023-02-10
usa,479192,19364,2023-02-10 03:17:55.956,2023-02-10
usa,479193,19364,2023-02-10 01:20:23.180,2023-02-10
usa,480078,13328,2023-02-10 01:21:14.959,2023-02-10
usa,482040,8320,2023-02-10 01:22:15.404,2023-02-10
usa,482044,8320,2023-02-10 01:22:26.625,2023-02-10
usa,482045,10718,2023-02-10 07:56:52.564,2023-02-10
usa,482046,10719,2023-02-10 01:21:46.333,2023-02-10
usa,482047,10718,2023-02-10 01:22:09.969,2023-02-10
usa,482048,8320,2023-02-10 01:22:12.900,2023-02-10
usa,482052,10719,2023-02-10 01:21:48.763,2023-02-10
usa,482056,10718,2023-02-10 06:20:21.467,2023-02-10
usa,482057,10719,2023-02-10 01:21:52.456,2023-02-10
usa,482058,10719,2023-02-10 01:21:53.780,2023-02-10
usa,482059,8320,2023-02-10 01:22:23.715,2023-02-10
usa,482061,10718,2023-02-10 01:21:55.228,2023-02-10
usa,482063,8297,2023-02-10 01:22:42.808,2023-02-10
usa,482064,8320,2023-02-10 01:22:17.955,2023-02-10
usa,482067,15809,2023-02-10 01:21:57.063,2023-02-10
usa,482069,8320,2023-02-10 07:57:15.065,2023-02-10
usa,482075,8320,2023-02-10 01:22:38.516,2023-02-10
usa,482076,8320,2023-02-10 01:22:25.088,2023-02-10
usa,482079,15810,2023-02-10 01:21:59.920,2023-02-10
usa,482081,15809,2023-02-10 07:57:00.876,2023-02-10
usa,482084,8320,2023-02-10 01:22:34.606,2023-02-10
usa,482085,8320,2023-02-10 01:22:33.551,2023-02-10
usa,482086,8320,2023-02-10 01:22:41.165,2023-02-10
usa,482088,8320,2023-02-10 06:46:09.369,2023-02-10
usa,440002,12169,2023-02-10 01:22:55.000,2023-02-10
usa,440003,12169,2023-02-10 01:22:56.964,2023-02-10
usa,440004,12169,2023-02-10 01:22:59.187,2023-02-10
usa,440005,12169,2023-02-10 01:23:01.131,2023-02-10
usa,440006,12169,2023-02-10 01:23:04.534,2023-02-10
usa,440009,12169,2023-02-10 01:23:06.667,2023-02-10
usa,440010,12169,2023-02-10 01:23:13.427,2023-02-10
usa,440012,11815,2023-02-10 01:23:25.773,2023-02-10
usa,440013,11815,2023-02-10 01:23:27.681,2023-02-10
usa,440014,11815,2023-02-10 01:23:29.746,2023-02-10
usa,440015,11815,2023-02-10 01:23:31.645,2023-02-10
usa,440016,11815,2023-02-10 01:23:35.355,2023-02-10
usa,440017,11815,2023-02-10 01:23:37.114,2023-02-10
usa,440018,11815,2023-02-10 01:23:39.183,2023-02-10
usa,440019,11815,2023-02-10 01:23:40.801,2023-02-10
usa,440020,11815,2023-02-10 07:13:21.430,2023-02-10
usa,440021,11815,2023-02-10 01:23:44.027,2023-02-10
usa,440022,11815,2023-02-10 05:35:16.946,2023-02-10
usa,440023,11815,2023-02-10 01:23:49.779,2023-02-10
usa,440024,11815,2023-02-10 01:23:53.316,2023-02-10
usa,440025,11815,2023-02-10 01:23:55.490,2023-02-10
usa,440026,11815,2023-02-10 01:23:57.046,2023-02-10
usa,440028,11815,2023-02-10 01:24:02.331,2023-02-10
usa,440029,11815,2023-02-10 01:24:05.221,2023-02-10
usa,440030,11815,2023-02-10 01:24:09.014,2023-02-10
usa,440031,11815,2023-02-10 01:24:11.865,2023-02-10
usa,440032,11815,2023-02-10 01:24:14.934,2023-02-10
usa,440033,11815,2023-02-10 01:24:18.202,2023-02-10
usa,440034,11815,2023-02-10 01:24:24.410,2023-02-10
usa,440035,11815,2023-02-10 01:24:26.626,2023-02-10
usa,440036,11815,2023-02-10 01:24:28.165,2023-02-10
usa,440037,11815,2023-02-10 01:24:30.616,2023-02-10
usa,440038,11815,2023-02-10 01:24:32.516,2023-02-10
usa,440039,11815,2023-02-10 01:24:35.706,2023-02-10
usa,440040,11815,2023-02-10 01:24:38.869,2023-02-10
usa,440041,11815,2023-02-10 01:24:41.192,2023-02-10
usa,440042,11815,2023-02-10 01:24:45.516,2023-02-10
usa,440043,11815,2023-02-10 01:24:47.753,2023-02-10
usa,440044,11815,2023-02-10 01:24:49.461,2023-02-10
usa,440046,11815,2023-02-10 01:24:56.098,2023-02-10
usa,440047,11815,2023-02-10 06:05:30.996,2023-02-10
usa,440048,11815,2023-02-10 01:25:00.040,2023-02-10
usa,440049,11815,2023-02-10 01:25:02.199,2023-02-10
usa,440050,11815,2023-02-10 01:25:09.267,2023-02-10
usa,440051,11815,2023-02-10 01:25:12.776,2023-02-10
usa,440052,11815,2023-02-10 01:23:22.416,2023-02-10
usa,440053,11815,2023-02-10 01:25:17.967,2023-02-10
usa,440055,11815,2023-02-10 01:25:25.488,2023-02-10
usa,440056,11815,2023-02-10 01:25:28.992,2023-02-10
usa,440057,11815,2023-02-10 01:25:31.234,2023-02-10
usa,440058,11815,2023-02-10 01:25:35.929,2023-02-10
usa,440059,11815,2023-02-10 05:35:18.613,2023-02-10
usa,440061,11815,2023-02-10 01:25:43.892,2023-02-10
usa,440062,11815,2023-02-10 01:25:46.732,2023-02-10
usa,440063,11815,2023-02-10 01:25:49.039,2023-02-10
usa,440064,11815,2023-02-10 01:25:51.532,2023-02-10
usa,440065,11815,2023-02-10 01:25:54.716,2023-02-10
usa,440066,11815,2023-02-10 01:25:59.375,2023-02-10
usa,440067,11815,2023-02-10 07:38:20.374,2023-02-10
usa,440068,11815,2023-02-10 01:26:04.085,2023-02-10
usa,440069,11815,2023-02-10 01:26:06.909,2023-02-10
usa,440070,11815,2023-02-10 01:26:10.843,2023-02-10
usa,440071,11815,2023-02-10 01:26:12.837,2023-02-10
usa,440072,11815,2023-02-10 01:26:16.843,2023-02-10
usa,440073,11815,2023-02-10 01:26:19.757,2023-02-10
usa,440074,11815,2023-02-10 01:26:22.122,2023-02-10
usa,440075,11815,2023-02-10 01:26:24.010,2023-02-10
usa,440076,11815,2023-02-10 01:26:25.843,2023-02-10
usa,440077,11815,2023-02-10 01:26:28.340,2023-02-10
usa,440078,11815,2023-02-10 01:26:30.415,2023-02-10
usa,440079,11815,2023-02-10 01:26:32.068,2023-02-10
usa,440080,11815,2023-02-10 01:26:34.062,2023-02-10
usa,440081,11815,2023-02-10 01:26:36.624,2023-02-10
usa,440082,11815,2023-02-10 01:26:38.617,2023-02-10
usa,440084,11815,2023-02-10 01:26:40.673,2023-02-10
usa,440085,11815,2023-02-10 01:26:45.251,2023-02-10
usa,440087,11815,2023-02-10 01:26:50.338,2023-02-10
usa,440090,11815,2023-02-10 01:26:54.046,2023-02-10
usa,440091,11815,2023-02-10 01:26:55.779,2023-02-10
usa,440092,11815,2023-02-10 01:26:58.210,2023-02-10
usa,440095,11815,2023-02-10 01:27:06.137,2023-02-10
usa,441004,8932,2023-02-10 01:27:31.488,2023-02-10
usa,441058,8932,2023-02-10 06:34:21.830,2023-02-10
usa,441060,8932,2023-02-10 06:34:23.977,2023-02-10
usa,444002,9010,2023-02-10 01:27:47.311,2023-02-10
usa,444003,9010,2023-02-10 01:27:48.617,2023-02-10
usa,444004,9010,2023-02-10 01:27:49.677,2023-02-10
usa,444005,9010,2023-02-10 01:27:50.961,2023-02-10
usa,444006,9010,2023-02-10 01:27:52.488,2023-02-10
usa,444007,9010,2023-02-10 01:27:53.824,2023-02-10
usa,444008,9010,2023-02-10 01:27:55.032,2023-02-10
usa,444009,9010,2023-02-10 07:47:21.343,2023-02-10
usa,444010,9010,2023-02-10 01:27:57.687,2023-02-10
usa,444011,9010,2023-02-10 01:27:58.719,2023-02-10
usa,444012,9010,2023-02-10 01:27:45.972,2023-02-10
usa,444013,9010,2023-02-10 01:28:00.151,2023-02-10
usa,444014,9010,2023-02-10 01:28:01.565,2023-02-10
usa,444015,9010,2023-02-10 01:28:03.940,2023-02-10
usa,444018,9010,2023-02-10 01:28:12.116,2023-02-10
usa,444020,9010,2023-02-10 06:31:38.391,2023-02-10
usa,444021,9010,2023-02-10 01:28:18.730,2023-02-10
usa,444022,9010,2023-02-10 01:28:20.650,2023-02-10
usa,444023,9010,2023-02-10 01:28:22.955,2023-02-10
usa,444026,9011,2023-02-10 01:28:31.772,2023-02-10
usa,444027,9010,2023-02-10 07:38:35.061,2023-02-10
usa,444028,9010,2023-02-10 01:28:35.940,2023-02-10
usa,444029,9010,2023-02-10 01:28:36.998,2023-02-10
usa,444030,9010,2023-02-10 01:28:38.268,2023-02-10
usa,444031,9010,2023-02-10 01:28:39.639,2023-02-10
usa,444032,9010,2023-02-10 07:41:16.052,2023-02-10
usa,444033,9010,2023-02-10 06:31:43.811,2023-02-10
usa,444034,9010,2023-02-10 01:28:43.747,2023-02-10
usa,444035,9010,2023-02-10 01:28:45.061,2023-02-10
usa,444036,9010,2023-02-10 01:28:46.528,2023-02-10
usa,444037,9010,2023-02-10 01:28:47.875,2023-02-10
usa,444038,9010,2023-02-10 01:28:49.305,2023-02-10
usa,444039,9010,2023-02-10 01:28:50.689,2023-02-10
usa,444040,9010,2023-02-10 01:28:52.011,2023-02-10
usa,444041,9010,2023-02-10 01:28:53.467,2023-02-10
usa,444042,9010,2023-02-10 01:28:54.568,2023-02-10
usa,444043,9010,2023-02-10 01:28:55.834,2023-02-10
usa,444047,9011,2023-02-10 01:28:59.055,2023-02-10
usa,444050,9010,2023-02-10 01:29:03.197,2023-02-10
usa,444054,9010,2023-02-10 01:29:09.579,2023-02-10
usa,444055,9010,2023-02-10 01:29:10.965,2023-02-10
usa,444056,9010,2023-02-10 01:29:12.001,2023-02-10
usa,444057,9010,2023-02-10 01:29:13.280,2023-02-10
usa,444058,9010,2023-02-10 01:29:14.356,2023-02-10
usa,444059,9010,2023-02-10 01:29:15.916,2023-02-10
usa,444060,9010,2023-02-10 01:29:17.470,2023-02-10
usa,444063,9010,2023-02-10 01:29:18.475,2023-02-10
usa,444064,9010,2023-02-10 07:50:11.212,2023-02-10
usa,444065,9010,2023-02-10 01:29:21.265,2023-02-10
usa,444066,9010,2023-02-10 01:29:22.284,2023-02-10
usa,444068,9010,2023-02-10 05:54:08.984,2023-02-10
usa,444069,9010,2023-02-10 01:29:24.492,2023-02-10
usa,444070,9010,2023-02-10 01:29:25.758,2023-02-10
usa,444071,9010,2023-02-10 01:29:27.695,2023-02-10
usa,444072,9010,2023-02-10 01:29:29.003,2023-02-10
usa,444073,9010,2023-02-10 01:29:30.091,2023-02-10
usa,444074,9010,2023-02-10 01:29:31.401,2023-02-10
usa,444075,9010,2023-02-10 01:29:32.467,2023-02-10
usa,444076,9010,2023-02-10 06:31:47.943,2023-02-10
usa,444077,9010,2023-02-10 01:29:35.424,2023-02-10
usa,444078,9010,2023-02-10 01:29:36.706,2023-02-10
usa,444079,9010,2023-02-10 06:47:17.147,2023-02-10
usa,444081,9010,2023-02-10 01:29:42.830,2023-02-10
usa,444082,9010,2023-02-10 01:29:44.233,2023-02-10
usa,444083,9010,2023-02-10 01:29:45.559,2023-02-10
usa,444084,9010,2023-02-10 01:29:46.619,2023-02-10
usa,444085,9010,2023-02-10 01:29:47.931,2023-02-10
usa,444086,9010,2023-02-10 01:29:48.941,2023-02-10
usa,444088,9010,2023-02-10 01:29:50.077,2023-02-10
usa,446001,9985,2023-02-10 01:30:07.564,2023-02-10
usa,446002,9985,2023-02-10 01:30:11.991,2023-02-10
usa,446003,9985,2023-02-10 01:30:13.391,2023-02-10
usa,446005,9985,2023-02-10 01:30:15.906,2023-02-10
usa,446006,9985,2023-02-10 01:30:17.156,2023-02-10
usa,446007,9985,2023-02-10 01:30:18.272,2023-02-10
usa,446008,9985,2023-02-10 01:30:19.549,2023-02-10
usa,446009,9985,2023-02-10 07:10:26.081,2023-02-10
usa,446011,9985,2023-02-10 01:30:23.191,2023-02-10
usa,446012,9985,2023-02-10 01:30:24.537,2023-02-10
usa,446013,9985,2023-02-10 01:30:25.647,2023-02-10
usa,446014,9985,2023-02-10 01:30:26.765,2023-02-10
usa,446015,9985,2023-02-10 01:30:28.101,2023-02-10
usa,446016,9985,2023-02-10 01:30:29.255,2023-02-10
usa,446017,9985,2023-02-10 01:30:30.603,2023-02-10
usa,446018,9985,2023-02-10 01:30:31.863,2023-02-10
usa,446019,9985,2023-02-10 01:30:33.492,2023-02-10
usa,446020,9985,2023-02-10 01:30:34.634,2023-02-10
usa,446021,9985,2023-02-10 01:30:36.044,2023-02-10
usa,446022,9985,2023-02-10 01:30:37.177,2023-02-10
usa,446023,9985,2023-02-10 01:30:38.316,2023-02-10
usa,446024,9985,2023-02-10 01:30:39.714,2023-02-10
usa,446025,9985,2023-02-10 01:30:41.188,2023-02-10
usa,446026,9985,2023-02-10 01:30:42.370,2023-02-10
usa,446027,9985,2023-02-10 01:30:43.705,2023-02-10
usa,446031,9985,2023-02-10 01:30:46.259,2023-02-10
usa,446032,9985,2023-02-10 01:30:47.439,2023-02-10
usa,446033,9985,2023-02-10 01:30:48.781,2023-02-10
usa,446035,9985,2023-02-10 01:30:51.442,2023-02-10
usa,446036,9985,2023-02-10 01:30:52.783,2023-02-10
usa,446037,9985,2023-02-10 01:30:53.916,2023-02-10
usa,446038,9985,2023-02-10 01:30:55.265,2023-02-10
usa,446039,9985,2023-02-10 01:30:56.437,2023-02-10
usa,446040,9985,2023-02-10 01:30:57.820,2023-02-10
usa,446041,9985,2023-02-10 01:30:58.939,2023-02-10
usa,446042,9986,2023-02-10 01:31:00.565,2023-02-10
usa,446043,9985,2023-02-10 01:31:02.366,2023-02-10
usa,446044,9985,2023-02-10 01:31:04.060,2023-02-10
usa,446045,9985,2023-02-10 01:31:05.590,2023-02-10
usa,446046,9985,2023-02-10 01:31:07.173,2023-02-10
usa,446047,9985,2023-02-10 01:31:08.770,2023-02-10
usa,446048,9985,2023-02-10 01:31:10.355,2023-02-10
usa,446049,9985,2023-02-10 01:31:11.501,2023-02-10
usa,446050,9985,2023-02-10 01:31:12.652,2023-02-10
usa,446051,9985,2023-02-10 01:31:13.994,2023-02-10
usa,446052,9985,2023-02-10 01:31:15.463,2023-02-10
usa,446053,9985,2023-02-10 01:31:16.630,2023-02-10
usa,446054,9985,2023-02-10 01:31:18.076,2023-02-10
usa,446055,9985,2023-02-10 01:31:19.426,2023-02-10
usa,446056,9985,2023-02-10 01:31:20.595,2023-02-10
usa,446057,9985,2023-02-10 01:31:22.071,2023-02-10
usa,446058,9985,2023-02-10 01:31:23.218,2023-02-10
usa,446059,9985,2023-02-10 01:31:24.563,2023-02-10
usa,446060,9985,2023-02-10 01:31:25.744,2023-02-10
usa,446061,9985,2023-02-10 01:31:27.101,2023-02-10
usa,446062,9985,2023-02-10 01:31:28.512,2023-02-10
usa,446064,9985,2023-02-10 01:31:31.491,2023-02-10
usa,446065,9985,2023-02-10 01:31:33.607,2023-02-10
usa,446066,9985,2023-02-10 01:31:34.802,2023-02-10
usa,446067,9985,2023-02-10 01:31:36.133,2023-02-10
usa,446068,9985,2023-02-10 01:31:37.618,2023-02-10
usa,446069,9985,2023-02-10 01:31:38.785,2023-02-10
usa,446070,9985,2023-02-10 01:31:40.168,2023-02-10
usa,446071,9985,2023-02-10 01:31:41.780,2023-02-10
usa,446072,9985,2023-02-10 01:31:43.485,2023-02-10
usa,446073,9985,2023-02-10 01:31:45.000,2023-02-10
usa,446074,9985,2023-02-10 01:31:46.417,2023-02-10
usa,446075,9985,2023-02-10 01:31:48.020,2023-02-10
usa,446076,9985,2023-02-10 01:31:49.470,2023-02-10
usa,446077,9985,2023-02-10 01:31:50.930,2023-02-10
usa,446078,9985,2023-02-10 01:31:52.377,2023-02-10
usa,446079,9985,2023-02-10 01:31:53.884,2023-02-10
usa,446080,9985,2023-02-10 01:31:55.366,2023-02-10
usa,446081,9985,2023-02-10 01:31:56.525,2023-02-10
usa,446082,9985,2023-02-10 01:31:57.934,2023-02-10
usa,446083,9985,2023-02-10 01:31:59.518,2023-02-10
usa,446084,9985,2023-02-10 01:32:01.847,2023-02-10
usa,446085,9985,2023-02-10 01:32:03.448,2023-02-10
usa,446086,9985,2023-02-10 01:32:06.285,2023-02-10
usa,446087,9985,2023-02-10 01:32:08.677,2023-02-10
usa,446088,9985,2023-02-10 01:32:10.332,2023-02-10
usa,446089,9985,2023-02-10 01:32:12.857,2023-02-10
usa,446090,9985,2023-02-10 07:01:19.224,2023-02-10
usa,446091,9985,2023-02-10 01:32:16.211,2023-02-10
usa,446092,9985,2023-02-10 01:30:10.600,2023-02-10
usa,446093,9985,2023-02-10 01:32:18.679,2023-02-10
usa,446094,9985,2023-02-10 01:32:22.356,2023-02-10
usa,446095,9985,2023-02-10 01:32:24.346,2023-02-10
usa,446096,9985,2023-02-10 01:32:25.813,2023-02-10
usa,446097,9985,2023-02-10 06:58:12.772,2023-02-10
usa,446098,9985,2023-02-10 01:32:28.421,2023-02-10
usa,446101,9985,2023-02-10 07:50:17.994,2023-02-10
usa,446102,9985,2023-02-10 01:32:31.206,2023-02-10
usa,460020,9260,2023-02-10 02:49:44.152,2023-02-10
usa,463022,14177,2023-02-10 01:37:05.914,2023-02-10
usa,463041,14177,2023-02-10 07:44:26.593,2023-02-10
usa,463055,14177,2023-02-10 01:37:39.786,2023-02-10
usa,463057,14177,2023-02-10 07:10:48.743,2023-02-10
usa,463058,14177,2023-02-10 06:52:04.891,2023-02-10
usa,463059,14177,2023-02-10 01:37:48.169,2023-02-10
usa,463061,14177,2023-02-10 01:37:51.007,2023-02-10
usa,463062,14177,2023-02-10 01:37:53.784,2023-02-10
usa,463065,14177,2023-02-10 01:37:57.753,2023-02-10
usa,463067,14177,2023-02-10 01:38:00.515,2023-02-10
usa,463071,14177,2023-02-10 01:38:02.970,2023-02-10
usa,463075,11014,2021-10-18 08:26:21.431,2021-10-18
usa,463076,11014,2021-10-18 08:01:08.681,2021-10-18
usa,463077,14177,2023-02-10 01:38:06.986,2023-02-10
usa,463078,14177,2023-02-10 01:38:11.003,2023-02-10
usa,462002,9354,2023-02-10 02:53:43.306,2023-02-10
usa,462003,9354,2023-02-10 02:53:44.426,2023-02-10
usa,462004,9354,2023-02-10 02:53:45.411,2023-02-10
usa,462006,9354,2023-02-10 02:53:41.314,2023-02-10
usa,462007,9354,2023-02-10 02:53:47.343,2023-02-10
usa,462008,9354,2023-02-10 02:53:48.325,2023-02-10
usa,462010,9354,2023-02-10 02:53:49.292,2023-02-10
usa,462011,9354,2023-02-10 02:53:50.383,2023-02-10
usa,462012,9354,2023-02-10 02:53:51.345,2023-02-10
usa,462013,9354,2023-02-10 02:53:52.338,2023-02-10
usa,462014,9354,2023-02-10 02:53:53.348,2023-02-10
usa,462015,9354,2023-02-10 02:53:54.328,2023-02-10
usa,462017,9354,2023-02-10 02:53:56.407,2023-02-10
usa,462018,9354,2023-02-10 07:56:49.737,2023-02-10
usa,462020,9354,2023-02-10 02:53:59.374,2023-02-10
usa,462021,9354,2023-02-10 02:54:00.715,2023-02-10
usa,462022,9354,2023-02-10 02:54:01.752,2023-02-10
usa,462024,9354,2023-02-10 02:54:02.751,2023-02-10
usa,462025,9354,2023-02-10 02:54:04.261,2023-02-10
usa,462026,9354,2023-02-10 02:54:06.120,2023-02-10
usa,462027,9354,2023-02-10 02:54:08.546,2023-02-10
usa,462028,9354,2023-02-10 02:54:09.903,2023-02-10
usa,462029,9354,2023-02-10 05:58:18.820,2023-02-10
usa,462030,9354,2023-02-10 07:02:18.063,2023-02-10
usa,462031,9354,2023-02-10 02:54:12.925,2023-02-10
usa,462032,9354,2023-02-10 02:54:14.103,2023-02-10
usa,462033,9354,2023-02-10 02:54:15.643,2023-02-10
